CO_CURSO,NT_GER,QT_ALUNOS,QE_I63,QE_I57,QE_I15_A,QE_I15_B,QE_I15_C,QE_I15_D,QE_I15_E,QE_I15_F,QE_I23_ordinal,NT_GER_PREVISTA
1258851,36.143478260869564,23,3.6666666666666665,4.333333333333333,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,0.0,2.6153846153846154,34.681055531890266
1258875,38.17272727272727,11,3.6666666666666665,3.1666666666666665,0.8461538461538461,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,3.076923076923077,35.36696179845144
1259035,30.733333333333334,9,4.75,5.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,2.888888888888889,36.528755289117434
1260352,32.61333333333333,30,3.6923076923076925,3.8461538461538463,0.8387096774193549,0.0,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0,2.806451612903226,32.39456768651563
1260461,32.25714285714286,7,4.0,4.25,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,2.7142857142857144,35.82833507650738
1260475,28.3,7,3.5714285714285716,4.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,2.4285714285714284,36.63013589986653
1261,44.849999999999994,18,4.25,4.625,0.9047619047619048,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,2.3333333333333335,34.04547965884594
1265146,35.55714285714286,21,4.066666666666666,4.066666666666666,0.782608695652174,0.0,0.0,0.21739130434782608,0.0,0.0,2.739130434782609,34.35999948349262
1265453,31.182608695652174,23,3.0952380952380953,4.333333333333333,0.6923076923076923,0.0,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.038461538461538464,2.6538461538461537,34.34733393530609
1266540,37.225,32,4.181818181818182,4.090909090909091,0.975609756097561,0.0,0.0,0.0,0.024390243902439025,0.0,2.357142857142857,33.118980618446855
1267543,37.733333333333334,33,4.125,3.875,0.6666666666666666,0.030303030303030304,0.06060606060606061,0.18181818181818182,0.06060606060606061,0.0,2.3333333333333335,33.5913774257169
1269545,37.355555555555554,18,4.222222222222222,3.7777777777777777,0.5555555555555556,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.0,2.3333333333333335,37.784986803616015
1269969,29.00714285714286,14,4.363636363636363,4.818181818181818,0.5238095238095238,0.09523809523809523,0.047619047619047616,0.2857142857142857,0.0,0.047619047619047616,2.5714285714285716,35.283905464823675
1269970,26.85151515151515,33,3.7333333333333334,4.266666666666667,0.36363636363636365,0.15151515151515152,0.0,0.48484848484848486,0.0,0.0,2.5454545454545454,34.722643390431855
127,48.95294117647059,85,4.0476190476190474,4.333333333333333,0.6534653465346535,0.0891089108910891,0.0297029702970297,0.10891089108910891,0.1188118811881188,0.0,3.623762376237624,46.287573125881856
1270472,38.81428571428571,14,4.0,4.0,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.0,3.764705882352941,42.560084836514136
1270538,41.33888888888889,18,4.666666666666667,4.833333333333333,0.5789473684210527,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.05263157894736842,3.5789473684210527,44.39520362115951
1270596,37.689655172413794,29,4.444444444444445,4.222222222222222,0.6060606060606061,0.0,0.030303030303030304,0.09090909090909091,0.2727272727272727,0.0,3.393939393939394,42.68549916388706
12710,50.26262626262626,99,3.689655172413793,4.551724137931035,0.6296296296296297,0.027777777777777776,0.046296296296296294,0.18518518518518517,0.1111111111111111,0.0,3.287037037037037,48.51935413626079
1272012,50.49090909090909,22,4.545454545454546,4.7272727272727275,0.68,0.04,0.04,0.16,0.08,0.0,3.16,47.18684326731659
1272079,44.71875,16,3.6666666666666665,4.666666666666667,0.6111111111111112,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,3.1666666666666665,43.91230334558711
1279016,30.636,25,4.384615384615385,4.615384615384615,0.8846153846153846,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,2.3076923076923075,33.54924191665036
1279023,43.95294117647059,17,4.6,4.6,0.7222222222222222,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,3.2777777777777777,39.89054129282396
1279527,26.47246376811594,69,4.142857142857143,4.228571428571429,0.8285714285714286,0.02857142857142857,0.05714285714285714,0.04285714285714286,0.014285714285714285,0.02857142857142857,2.442857142857143,29.806598142199775
1279551,30.916666666666668,24,4.333333333333333,4.777777777777778,0.9230769230769231,0.0,0.0,0.07692307692307693,0.0,0.0,2.3846153846153846,34.33905026451184
1280431,43.67333333333333,30,4.5,4.5,0.53125,0.03125,0.03125,0.25,0.15625,0.0,2.84375,42.686150924139476
1282899,34.8,8,3.6,4.0,0.625,0.0,0.0,0.0,0.375,0.0,3.0,39.850615167264735
1283028,37.45238095238095,21,4.444444444444445,4.222222222222222,0.8,0.1,0.0,0.05,0.05,0.0,2.35,34.3070027215666
12837,51.581818181818186,33,4.25,4.25,0.6666666666666666,0.02564102564102564,0.0,0.20512820512820512,0.10256410256410256,0.0,3.4358974358974357,48.5054086294408
1286732,36.93333333333333,36,4.230769230769231,4.384615384615385,0.7297297297297297,0.02702702702702703,0.05405405405405406,0.13513513513513514,0.02702702702702703,0.02702702702702703,2.6486486486486487,35.20253080324353
1288002,49.561904761904756,21,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3636363636363638,40.18937778966753
1288839,35.19666666666667,30,3.8,4.733333333333333,0.53125,0.03125,0.125,0.1875,0.09375,0.03125,2.375,37.67108458611875
1292727,36.72272727272727,44,4.454545454545454,4.545454545454546,0.6666666666666666,0.041666666666666664,0.0625,0.125,0.08333333333333333,0.020833333333333332,2.8125,37.684769702895025
1292900,31.341129032258067,124,4.178571428571429,4.321428571428571,0.9328859060402684,0.006711409395973154,0.026845637583892617,0.020134228187919462,0.006711409395973154,0.006711409395973154,2.771812080536913,34.388613836831844
12946,58.525,48,3.8181818181818183,4.454545454545454,0.6078431372549019,0.0,0.0,0.19607843137254902,0.19607843137254902,0.0,3.4901960784313726,47.45404935494728
1299927,38.945454545454545,11,4.5,4.5,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,3.4166666666666665,39.59002326041495
1300284,24.666666666666668,9,4.5,4.5,0.9,0.1,0.0,0.0,0.0,0.0,2.5,34.74577149656885
1304525,35.43636363636364,11,2.6666666666666665,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,32.017730412230065
1306689,30.82972972972973,37,3.8333333333333335,4.083333333333333,0.7608695652173914,0.0,0.15217391304347827,0.06521739130434782,0.021739130434782608,0.0,2.6956521739130435,31.82554835720293
1308208,34.54666666666667,15,2.6666666666666665,3.6666666666666665,0.8125,0.0,0.0,0.0625,0.125,0.0,2.875,36.315120285505486
1310955,41.18571428571428,21,4.125,4.75,0.6521739130434783,0.043478260869565216,0.0,0.2608695652173913,0.043478260869565216,0.0,2.782608695652174,38.18485610226214
1312023,33.71666666666666,12,4.666666666666667,5.0,0.6,0.0,0.1,0.3,0.0,0.0,2.5,35.56088081480904
1313042,33.85357142857143,28,4.538461538461538,4.153846153846154,0.7931034482758621,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.0,2.6551724137931036,33.878736251383756
1313361,37.240625,32,4.7,4.4,0.78125,0.03125,0.0625,0.09375,0.03125,0.0,2.59375,36.40927073209893
1313407,36.672413793103445,29,4.7272727272727275,4.363636363636363,0.5714285714285714,0.03571428571428571,0.07142857142857142,0.17857142857142858,0.10714285714285714,0.03571428571428571,3.107142857142857,44.17265423477588
1314243,37.43,40,4.2631578947368425,4.421052631578948,0.5952380952380952,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.07142857142857142,2.5714285714285716,35.781300531286476
1315444,34.55714285714286,7,5.0,4.333333333333333,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,3.142857142857143,40.508120856435255
1318224,34.71176470588235,17,4.75,4.375,0.8,0.1,0.05,0.0,0.0,0.05,3.0,36.9326760559529
13216,51.49655172413794,29,4.3076923076923075,4.461538461538462,0.7241379310344828,0.034482758620689655,0.0,0.1724137931034483,0.06896551724137931,0.0,3.2413793103448274,45.750144251725345
1322390,26.26851851851852,54,4.0,4.088235294117647,0.8793103448275862,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,2.793103448275862,31.12898785272279
1322665,32.08421052631579,19,4.5,5.0,0.7894736842105263,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,3.0526315789473686,37.11802984933876
1323876,32.127272727272725,11,5.0,5.0,0.9090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,3.727272727272727,39.04673092569982
1327439,34.016666666666666,6,5.0,4.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,39.143457326000195
13277,48.769999999999996,60,3.68,4.4,0.8095238095238095,0.015873015873015872,0.047619047619047616,0.06349206349206349,0.06349206349206349,0.0,2.9365079365079363,42.50348481882477
1328954,34.318604651162794,43,4.206896551724138,4.344827586206897,0.8649789029535865,0.008438818565400843,0.06751054852320675,0.03375527426160337,0.016877637130801686,0.008438818565400843,2.780590717299578,34.62652763093763
1330347,43.29705882352941,34,4.125,4.375,0.6578947368421053,0.05263157894736842,0.0,0.21052631578947367,0.02631578947368421,0.05263157894736842,2.789473684210526,38.520088308098
1330352,32.291666666666664,24,4.555555555555555,4.333333333333333,0.5769230769230769,0.038461538461538464,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.0,2.769230769230769,37.00468293738195
1330896,34.33529411764706,17,5.0,5.0,0.8235294117647058,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,3.4705882352941178,38.760797371599935
1331611,36.095238095238095,21,4.111111111111111,4.222222222222222,0.6086956521739131,0.0,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.0,2.6956521739130435,35.490746600050166
1332183,48.849999999999994,2,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.740403348175526
13401,42.8734375,64,4.2,4.36,0.6,0.04285714285714286,0.04285714285714286,0.17142857142857143,0.12857142857142856,0.014285714285714285,3.142857142857143,45.030609967275794
1341371,44.17142857142857,7,5.0,5.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,3.0,39.41716836092308
1342408,37.97894736842105,19,4.5,4.166666666666667,0.65,0.1,0.05,0.1,0.05,0.05,3.1,40.04568446278793
13446,44.731914893617024,94,4.423076923076923,4.6923076923076925,0.5588235294117647,0.06862745098039216,0.049019607843137254,0.22549019607843138,0.09803921568627451,0.0,3.4411764705882355,45.3872632963903
1349140,30.570833333333336,24,4.0,4.2,0.72,0.04,0.2,0.04,0.0,0.0,2.68,32.736702747126046
1351760,31.876923076923074,26,5.0,4.5,0.41935483870967744,0.0967741935483871,0.22580645161290322,0.1935483870967742,0.06451612903225806,0.0,2.3225806451612905,34.90385587040364
13595,48.35609756097561,123,4.5625,4.25,0.6838235294117647,0.014705882352941176,0.03676470588235294,0.11029411764705882,0.15441176470588236,0.0,3.1176470588235294,46.47860880176383
1364849,39.76111111111111,18,3.6666666666666665,3.6666666666666665,0.8571428571428571,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,3.0952380952380953,38.925196790456965
13717,53.36833333333333,120,4.388888888888889,4.638888888888889,0.6861313868613139,0.021897810218978103,0.051094890510948905,0.18248175182481752,0.058394160583941604,0.0,3.18978102189781,47.47384640064477
1376000,40.1875,8,4.0,4.0,0.75,0.0,0.0,0.25,0.0,0.0,2.875,35.45975228109254
1376131,32.03125,16,4.571428571428571,4.571428571428571,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.0,2.7058823529411766,36.47264325150883
1376181,35.10227272727273,44,4.5,4.2,0.7083333333333334,0.0625,0.0625,0.08333333333333333,0.0625,0.020833333333333332,2.7916666666666665,32.881054404294
1377489,41.892857142857146,14,5.0,4.75,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,2.0714285714285716,38.327233583673575
1377509,37.2625,8,4.333333333333333,4.666666666666667,0.7,0.0,0.1,0.1,0.1,0.0,3.2,40.79101977536924
1378747,29.993333333333332,15,3.5714285714285716,4.714285714285714,0.8947368421052632,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,2.736842105263158,34.04778242833089
1379275,45.65,6,4.333333333333333,4.333333333333333,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,2.8333333333333335,39.69745114166531
1379289,38.58,10,4.133333333333334,4.266666666666667,0.8717948717948718,0.0,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.0,3.051282051282051,40.335929153427195
1382664,38.425,4,5.0,3.0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,2.857142857142857,37.2376535878748
1382883,37.67,10,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2142857142857144,38.784116513374535
1385488,36.728571428571435,14,3.25,4.75,0.8235294117647058,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,2.823529411764706,34.42634223752598
1385942,33.625,16,4.8,4.2,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,0.0,2.411764705882353,33.20657543319111
13881,50.21951219512195,41,4.352941176470588,4.294117647058823,0.5813953488372093,0.0,0.046511627906976744,0.2558139534883721,0.11627906976744186,0.0,3.1627906976744184,46.98846925681098
13980,44.85625,32,4.0,4.2,0.6470588235294118,0.029411764705882353,0.029411764705882353,0.14705882352941177,0.14705882352941177,0.0,3.1470588235294117,45.0558691382279
1403526,28.93846153846154,13,4.285714285714286,4.285714285714286,0.8666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,2.466666666666667,32.72916170254275
1403868,38.9,3,4.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,39.10942130794117
1403879,29.35,8,3.1666666666666665,4.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,34.02304819077827
1404126,28.811999999999998,25,3.909090909090909,4.090909090909091,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0,0.0,2.607142857142857,31.547624876394664
1404253,47.25,10,5.0,5.0,0.5,0.0,0.0,0.2,0.3,0.0,3.0,44.594761743126284
1405629,29.46,5,5.0,3.5,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.8333333333333333,33.63968567601475
14098,44.608108108108105,37,4.2105263157894735,4.421052631578948,0.6808510638297872,0.02127659574468085,0.0425531914893617,0.1276595744680851,0.1276595744680851,0.0,3.148936170212766,46.79810440962098
14137,38.56333333333334,30,3.68,4.2,0.7272727272727273,0.030303030303030304,0.0,0.18181818181818182,0.06060606060606061,0.0,3.0303030303030303,39.898241190449966
1420092,47.275000000000006,4,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8,36.51570163741367
1420185,40.22941176470588,17,4.5,4.5,0.7777777777777778,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,3.0555555555555554,40.70561822038575
14217,51.17088607594937,79,4.589743589743589,4.230769230769231,0.6555555555555556,0.0,0.044444444444444446,0.15555555555555556,0.13333333333333333,0.011111111111111112,3.6444444444444444,46.34588306888171
1422296,54.333333333333336,3,5.0,4.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,3.0,37.26054883494841
1427562,26.977777777777778,9,4.6,4.6,1.0,0.0,0.0,0.0,0.0,0.0,2.8461538461538463,36.464263198527796
1427745,35.51428571428572,21,4.333333333333333,4.333333333333333,0.7307692307692307,0.0,0.07692307692307693,0.07692307692307693,0.0,0.11538461538461539,2.6153846153846154,35.05800918043268
1443998,34.42,10,3.7142857142857144,3.857142857142857,0.9583333333333334,0.0,0.0,0.0,0.041666666666666664,0.0,2.625,32.234569658218604
1451148,35.47142857142857,21,4.25,4.625,0.5416666666666666,0.0,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.041666666666666664,2.75,36.27148278909529
1452,43.68157894736842,76,4.285714285714286,4.387755102040816,0.6,0.011764705882352941,0.0,0.2,0.18823529411764706,0.0,2.988235294117647,44.958534943957495
1452880,36.042857142857144,21,4.333333333333333,4.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,2.4782608695652173,34.57136485641293
1458089,51.52,5,4.0,4.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,2.0,36.87966672189428
1458091,40.925,8,3.5,4.0,0.75,0.125,0.0,0.125,0.0,0.0,2.5,33.0386317311805
14681,26.469565217391303,23,3.235294117647059,3.7058823529411766,1.0,0.0,0.0,0.0,0.0,0.0,2.5,31.629652352901243
1468729,20.475,4,3.6,3.6,1.0,0.0,0.0,0.0,0.0,0.0,2.8,32.32610982804886
1473094,28.933333333333334,3,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,33.72463156036079
15002,41.81935483870968,62,4.428571428571429,4.714285714285714,0.6438356164383562,0.0547945205479452,0.0410958904109589,0.2191780821917808,0.0410958904109589,0.0,3.1232876712328768,43.945743029679534
150086,34.86046511627907,43,3.1923076923076925,4.346153846153846,0.7446808510638298,0.02127659574468085,0.06382978723404255,0.0851063829787234,0.0851063829787234,0.0,2.723404255319149,34.99919093100301
1507450,27.78333333333333,12,3.769230769230769,4.0,0.7333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,2.1333333333333333,30.216377977899455
15103,34.52222222222222,18,4.7,4.5,0.9473684210526315,0.0,0.0,0.05263157894736842,0.0,0.0,2.8421052631578947,36.506478058727375
15127,36.846428571428575,28,3.5384615384615383,3.923076923076923,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,3.0,34.0438404391529
1524514,37.92857142857143,21,4.444444444444445,4.444444444444445,0.8846153846153846,0.0,0.0,0.07692307692307693,0.038461538461538464,0.0,2.769230769230769,36.108823040760974
15262,39.180952380952384,21,3.625,5.0,0.8636363636363636,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,2.227272727272727,33.74131822250113
15555,29.0,6,3.6666666666666665,3.3333333333333335,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,3.0,35.968390569320974
15869,44.15918367346939,49,4.529411764705882,4.529411764705882,0.7368421052631579,0.017543859649122806,0.03508771929824561,0.10526315789473684,0.10526315789473684,0.0,2.9298245614035086,43.711544513708525
17077,31.950000000000003,8,3.0,3.75,1.0,0.0,0.0,0.0,0.0,0.0,2.75,32.15617043945637
1721,46.38125,16,4.6,4.8,0.875,0.0,0.0,0.0625,0.0625,0.0,2.9375,42.31651581781147
17898,39.074999999999996,4,4.0,5.0,0.75,0.0,0.0,0.25,0.0,0.0,2.5,34.577825997979104
17937,30.097560975609756,41,4.8,4.2,0.7608695652173914,0.0,0.021739130434782608,0.10869565217391304,0.08695652173913043,0.021739130434782608,2.630434782608696,32.881255322275216
18001,36.76216216216216,37,4.0,3.5,0.8205128205128205,0.0,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.0,2.3333333333333335,32.67854280928155
18039,32.48518518518519,27,5.0,4.833333333333333,0.5925925925925926,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,2.888888888888889,37.22100565413082
18149,32.57857142857143,14,4.375,4.375,0.6428571428571429,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,2.5714285714285716,37.09891057103246
18162,33.059375,32,4.714285714285714,4.142857142857143,0.9696969696969697,0.0,0.030303030303030304,0.0,0.0,0.0,2.5757575757575757,33.46416176011543
18251,45.588,25,4.833333333333333,4.5,0.6538461538461539,0.0,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.0,3.4615384615384617,47.47850277054457
18267,27.675,4,3.5,4.5,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,2.5,33.62100381861665
18285,36.843333333333334,30,4.8,4.4,0.8387096774193549,0.0,0.0,0.12903225806451613,0.03225806451612903,0.0,2.838709677419355,36.351047227426015
18335,41.54788732394366,71,4.285714285714286,4.085714285714285,0.6527777777777778,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.18055555555555555,0.0,3.4444444444444446,42.90443113875572
18384,45.5,11,3.6666666666666665,4.333333333333333,0.5384615384615384,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,3.3846153846153846,41.28468838100903
18387,40.69069767441861,43,4.5,4.375,0.7777777777777778,0.0,0.0,0.15555555555555556,0.06666666666666667,0.0,3.022222222222222,41.945015893676164
18518,43.73684210526316,19,4.0,4.625,0.5909090909090909,0.0,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.0,3.5,46.93126075767546
18558,34.41875,16,4.111111111111111,4.555555555555555,0.8888888888888888,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,2.5555555555555554,34.37846483362123
18559,40.392857142857146,28,3.8181818181818183,4.681818181818182,0.7714285714285715,0.08571428571428572,0.0,0.14285714285714285,0.0,0.0,2.942857142857143,38.18352559949389
18584,33.872093023255815,43,4.421052631578948,4.526315789473684,0.8775510204081632,0.0,0.0,0.10204081632653061,0.02040816326530612,0.0,2.6122448979591835,35.09687645801305
18585,33.537142857142854,35,5.0,4.333333333333333,0.6111111111111112,0.0,0.08333333333333333,0.16666666666666666,0.1388888888888889,0.0,3.2777777777777777,40.18170340021897
18624,34.60526315789474,19,4.25,4.25,0.88,0.04,0.04,0.0,0.04,0.0,2.48,32.45463889586158
18671,38.30625,16,4.0,4.428571428571429,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,2.8823529411764706,37.82964157516852
18683,38.741379310344826,29,4.3,4.4,0.8285714285714286,0.0,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,2.4571428571428573,34.797008452018694
18686,44.872727272727275,11,5.0,5.0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,3.8333333333333335,40.24499831533421
18698,31.970370370370368,81,3.7254901960784315,4.254901960784314,0.891566265060241,0.0,0.024096385542168676,0.024096385542168676,0.03614457831325301,0.024096385542168676,2.433734939759036,31.08548764123222
18790,39.34871794871795,39,4.444444444444445,4.444444444444445,0.8837209302325582,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.0,2.697674418604651,36.48259112806616
18818,37.34230769230769,26,4.2,3.8,0.8888888888888888,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,2.5555555555555554,32.755309552228525
18826,30.633333333333333,42,4.235294117647059,4.529411764705882,0.8409090909090909,0.0,0.0,0.11363636363636363,0.045454545454545456,0.0,2.340909090909091,34.061293935080094
18833,26.382926829268293,41,3.88,3.96,0.9148936170212766,0.0,0.0,0.06382978723404255,0.0,0.02127659574468085,2.765957446808511,30.695622198978093
18840,30.3875,32,4.266666666666667,4.333333333333333,0.8333333333333334,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,2.5277777777777777,33.87903805834301
18933,38.74285714285714,14,4.333333333333333,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.625,33.54711364879766
18957,32.01875,16,5.0,5.0,0.5625,0.0625,0.1875,0.125,0.0625,0.0,2.8125,35.928857790184885
18974,37.20102040816327,98,4.052631578947368,4.2105263157894735,0.9047619047619048,0.01904761904761905,0.0380952380952381,0.009523809523809525,0.02857142857142857,0.0,2.676190476190476,33.191618381257136
19010,43.5375,8,5.0,4.25,0.875,0.0,0.125,0.0,0.0,0.0,2.875,34.69362364251817
1904,46.008,50,4.75,4.25,0.8301886792452831,0.0,0.07547169811320754,0.07547169811320754,0.018867924528301886,0.0,2.9245283018867925,41.536067788935306
19042,37.795,20,2.9473684210526314,3.789473684210526,0.47619047619047616,0.09523809523809523,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.0,3.1904761904761907,39.58670054703609
19047,33.454385964912284,57,4.285714285714286,4.428571428571429,0.819672131147541,0.01639344262295082,0.04918032786885246,0.08196721311475409,0.03278688524590164,0.0,2.80327868852459,35.24313979010779
19242,25.692105263157895,38,4.090909090909091,4.2727272727272725,0.75,0.0,0.2,0.0,0.025,0.025,2.825,30.958383770430874
19360,35.21515151515151,33,3.8,4.0,0.9142857142857143,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,2.2285714285714286,31.924549297830513
19437,44.44166666666666,24,4.857142857142857,4.571428571428571,0.68,0.0,0.12,0.12,0.08,0.0,3.12,41.76034281844838
19505,35.12857142857143,21,3.5,3.75,0.9565217391304348,0.0,0.0,0.0,0.043478260869565216,0.0,2.5652173913043477,32.18651081520384
19508,34.776315789473685,38,3.55,4.25,0.7619047619047619,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.023809523809523808,0.047619047619047616,2.642857142857143,30.9043826904485
19510,32.676923076923075,13,3.857142857142857,4.714285714285714,0.7857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,2.357142857142857,35.003065234302525
19517,27.50740740740741,27,3.65,4.3,0.8666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,2.533333333333333,31.989747626011887
19521,30.04259259259259,54,3.739130434782609,4.6521739130434785,0.8064516129032258,0.0,0.06451612903225806,0.08064516129032258,0.016129032258064516,0.03225806451612903,2.5,33.13091304311797
19525,32.82380952380952,21,3.0833333333333335,3.4166666666666665,1.0,0.0,0.0,0.0,0.0,0.0,2.227272727272727,32.017730412230065
19548,26.48709677419355,62,3.8363636363636364,3.9454545454545453,0.8918918918918919,0.013513513513513514,0.04054054054054054,0.013513513513513514,0.02702702702702703,0.013513513513513514,2.4594594594594597,29.529490013859437
19558,27.08857142857143,35,3.0357142857142856,3.857142857142857,0.9024390243902439,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,2.5365853658536586,31.011556256380324
19641,28.382978723404257,94,3.943396226415094,4.377358490566038,0.9108910891089109,0.0,0.019801980198019802,0.039603960396039604,0.019801980198019802,0.009900990099009901,2.4653465346534653,33.67677656047027
19799,38.41372549019608,51,4.5,4.375,0.7818181818181819,0.01818181818181818,0.05454545454545454,0.05454545454545454,0.09090909090909091,0.0,2.981818181818182,41.440615906063606
19881,43.84615384615385,13,4.6,4.6,0.7333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,2.3333333333333335,36.35374433979475
19910,24.62857142857143,28,4.071428571428571,3.9285714285714284,1.0,0.0,0.0,0.0,0.0,0.0,2.375,32.35734856802015
19931,22.616666666666664,12,4.25,4.25,0.9166666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,2.9166666666666665,32.49365313818021
19990,39.74615384615385,13,4.2,4.6,0.8571428571428571,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,2.5714285714285716,34.271462962229684
20030,34.51311475409836,61,4.481481481481482,4.481481481481482,0.8,0.015384615384615385,0.06153846153846154,0.07692307692307693,0.03076923076923077,0.015384615384615385,2.923076923076923,37.60135029486356
20041,27.417441860465118,86,3.9318181818181817,4.136363636363637,0.9381443298969072,0.0,0.020618556701030927,0.041237113402061855,0.0,0.0,2.7010309278350517,32.68342328894615
20065,43.665151515151514,66,4.184210526315789,4.2894736842105265,0.7123287671232876,0.0136986301369863,0.0273972602739726,0.1232876712328767,0.1232876712328767,0.0,2.671232876712329,38.189719131291966
20130,38.800000000000004,7,5.0,4.5,0.875,0.0,0.0,0.125,0.0,0.0,2.0,34.183839933167924
20239,45.13333333333333,24,4.571428571428571,4.642857142857143,0.7666666666666667,0.1,0.0,0.06666666666666667,0.06666666666666667,0.0,3.433333333333333,43.60694994789134
20355,28.799999999999997,9,4.333333333333333,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3,33.04417516651456
20361,41.1,19,4.833333333333333,4.5,0.25,0.0,0.15,0.3,0.3,0.0,2.6,38.004091523467956
