NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO;MEDIA_NT_FG
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;101942;577;1;10028;4004;1;2700300;27;2;53.25
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;106996;1422;4;10020;4004;1;1302603;13;1;55.917910447761194
2014;1076421;3783;5;10022;4004;1;1501402;15;1;56.3
2014;1076421;3783;5;10022;4004;1;1501402;15;1;56.3
2014;1076421;3783;5;10022;4004;1;1501402;15;1;56.3
2014;1076421;3783;5;10022;4004;1;1501402;15;1;56.3
2014;1076421;3783;5;10022;4004;1;1501402;15;1;56.3
2014;1076421;3783;5;10022;4004;1;1501402;15;1;56.3
2014;1076421;3783;5;10022;4004;1;1501402;15;1;56.3
2014;1076421;3783;5;10022;4004;1;1501402;15;1;56.3
2014;1076421;3783;5;10022;4004;1;1501402;15;1;56.3
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;107920;4865;4;10022;4004;1;2111300;21;2;57.559649122807016
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;109572;2632;5;10022;4004;1;2910727;29;2;51.339130434782604
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1102628;587;1;10028;4004;1;2611606;26;2;75.83636363636364
2014;1103723;1455;5;10022;4004;1;2900702;29;2;48.9
2014;1103723;1455;5;10022;4004;1;2900702;29;2;48.9
2014;1103723;1455;5;10022;4004;1;2900702;29;2;48.9
2014;1103723;1455;5;10022;4004;1;2900702;29;2;48.9
2014;1103723;1455;5;10022;4004;1;2900702;29;2;48.9
2014;1103723;1455;5;10022;4004;1;2900702;29;2;48.9
2014;1103723;1455;5;10022;4004;1;2900702;29;2;48.9
2014;1103723;1455;5;10022;4004;1;2900702;29;2;48.9
2014;1103723;1455;5;10022;4004;1;2900702;29;2;48.9
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;11452;548;1;10028;4004;1;2111300;21;2;63.61304347826086
2014;1148708;453;5;10020;4004;1;1721000;17;1;79.2
2014;1148708;453;5;10020;4004;1;1721000;17;1;79.2
2014;1148708;453;5;10020;4004;1;1721000;17;1;79.2
2014;11730;555;5;10028;4004;1;2304400;23;2;54.76379310344828
2014;11730;555;5;10028;4004;1;2304400;23;2;54.76379310344828
2014;11730;555;5;10028;4004;1;2304400;23;2;54.76379310344828
2014;11730;555;5;10028;4004;1;2304400;23;2;54.76379310344828
2014;11730;555;5;10028;4004;1;2304400;23;2;54.76379310344828
