NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO;MEDIA_NT_FG
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
2021;317;3;1;10028;4004;1;2806701;28;2;39.869512195121956
