CO_CURSO,n_notas,area,NT_GER,NT_FG,NT_CE,NT_OBJ_FG,NT_DIS_FG,NT_OBJ_CE,NT_DIS_CE,tx_presenca,ODP,OPORT,INFRA,n_qe,Cluster_ID,PCA_X,PCA_Y
42461,61,A05,43.583606557377045,40.68688524590164,44.53114754098361,49.795081967213115,27.024590163934427,48.08688524590164,24.368852459016395,0.6777777777777778,4.7562451437451445,4.793645243645243,4.6647525033888675,66,0,-1.5469106534682293,1.0071128149552953
42502,44,A30,36.04772727272727,26.98409090909091,39.04318181818182,29.829545454545453,22.71590909090909,42.47272727272727,19.58409090909091,0.7213114754098361,5.468703703703704,5.356296296296296,5.525544332210999,45,2,1.4092794199812844,-1.2040683156484226
42574,29,A28,43.16896551724138,40.95172413793103,43.88965517241379,43.96551724137931,36.43103448275862,46.89655172413793,26.78620689655172,0.6444444444444445,4.834913793103448,4.576394869498318,4.713653779171021,29,0,-1.751944497787994,1.0035189513953335
42973,25,A09,39.832,34.196,41.7,37.5,29.24,41.6,42.263999999999996,0.8928571428571429,5.360565476190476,5.094169520955235,5.213260152545867,28,2,0.813897805098085,-0.22229865792963294
43020,29,A30,36.48620689655172,28.989655172413794,38.96896551724138,34.91379310344828,20.103448275862068,42.289655172413795,20.113793103448273,0.7631578947368421,5.0749474789915965,4.559663865546219,4.480510992275698,34,0,-1.589561250288787,-0.6698098326215971
43037,22,A24,32.53181818181818,23.213636363636365,35.61818181818182,25.568181818181817,19.681818181818183,37.88181818181818,22.727272727272727,0.8148148148148148,5.337339743589744,5.1736763236763235,5.255924630924631,26,2,0.6978418125195074,-1.8235705100747868
43086,21,A30,31.69047619047619,28.771428571428572,32.65238095238095,30.952380952380953,25.5,33.09047619047619,30.16190476190476,0.7,5.471230158730158,5.156538699395843,4.689153439153439,21,2,-0.05707246488799632,-1.3074796089727985
43229,22,A07,34.79090909090909,30.181818181818183,36.32272727272727,31.818181818181817,27.727272727272727,37.74545454545454,28.263636363636362,0.7857142857142857,5.857142857142857,5.7559131344845635,5.602317821067821,28,2,2.7585037295024404,-1.2176183515096424
43242,30,A07,32.36,26.85,34.17333333333333,27.916666666666668,25.25,34.053333333333335,34.89333333333333,0.6666666666666666,5.157624633431085,4.741819202303073,4.071079458176232,31,0,-1.9458056199374398,-1.1600734709020595
43257,41,A14,38.62682926829268,39.24146341463415,38.40731707317073,49.69512195121951,23.5609756097561,43.00243902439024,12.353658536585366,0.8541666666666666,4.799404761904762,4.921360809732903,5.520824524312896,43,1,-0.052152050683077794,0.08039596301564243
43463,34,A07,50.949999999999996,38.273529411764706,55.15294117647059,42.279411764705884,32.26470588235294,56.65882352941177,46.61470588235294,0.8947368421052632,5.21875,4.80191798941799,3.785413660413661,36,1,-1.3470559103030362,1.6170098306344267
43471,29,A20,35.58620689655172,32.834482758620695,36.47586206896552,37.93103448275862,25.189655172413794,38.08965517241379,27.29310344827586,0.90625,5.545258620689655,4.869792276688829,4.550261233019854,29,2,-0.11666286934678384,-0.636881235456066
43487,73,A14,26.205479452054796,28.63835616438356,25.36986301369863,37.32876712328767,15.602739726027398,28.912328767123288,5.275342465753425,0.8488372093023255,4.1300874430447605,3.895412006692495,4.177463661000246,82,0,-4.504590827587738,-1.5798809250292034
43645,43,A14,30.869767441860468,33.609302325581396,29.93255813953488,41.86046511627907,21.232558139534884,34.03023255813953,6.695348837209302,0.7166666666666667,4.150594303655528,4.053778194594521,4.532251082251083,49,0,-3.939976690874442,-0.7290709456865335
43664,46,A14,26.19782608695652,30.969565217391303,24.597826086956523,40.21739130434783,17.097826086956523,28.263043478260872,3.8021739130434784,0.71875,4.560872382334646,4.1277572532289515,4.681746712407089,53,0,-3.1039346254319713,-1.512412060886547
43743,27,A07,34.34444444444444,29.73333333333333,35.86296296296296,33.333333333333336,24.333333333333332,34.93333333333334,41.166666666666664,0.7714285714285715,5.080892857142857,4.642717652717653,4.59963443963444,30,0,-1.3519315580712525,-0.8754796907662263
43869,40,A21,47.175,37.81,50.2825,46.25,25.15,56.0,17.8275,0.8333333333333334,5.305018939393939,4.864866194411649,5.194214876033058,44,1,0.4218763617111272,0.8944491878860413
43967,21,A28,50.38095238095238,48.542857142857144,50.976190476190474,54.76190476190476,39.214285714285715,54.04761904761905,33.423809523809524,0.4883720930232558,4.396825396825396,4.323663637949353,3.9089466089466094,21,0,-3.923591087363446,2.684480093335813
44016,23,A25,40.756521739130434,35.6,42.452173913043474,46.73913043478261,18.891304347826086,47.417391304347824,14.343478260869563,0.92,5.305,5.248058608058608,5.44962481962482,25,2,1.3053724611389828,-0.0906648943804911
44052,32,A17,25.278125,27.890625,24.3875,26.953125,29.296875,25.662499999999998,17.184375,0.8888888888888888,5.123635531135531,4.6051159951159955,4.401104926819213,35,0,-1.5926500278231994,-1.9887257881387452
44076,30,A07,35.593333333333334,31.523333333333333,36.93333333333333,36.25,24.433333333333334,35.06333333333334,47.50333333333333,0.7894736842105263,5.408333333333333,5.285937827604495,5.171226150392817,36,2,0.8578330454730786,-0.8393333710839281
44174,25,A29,36.388000000000005,23.804000000000002,40.568000000000005,27.5,18.26,43.156000000000006,25.86,1.0,5.500166666666667,5.363076923076923,5.662909090909091,25,2,2.130030252058879,-1.5931221306490648
44362,24,A16,58.92916666666667,42.483333333333334,64.38333333333334,55.208333333333336,23.395833333333332,70.30416666666666,30.833333333333332,0.5714285714285714,5.185744333791209,4.832039465910434,4.94362635572313,32,1,-0.3060789329483885,2.697341452930071
44363,24,A23,50.199999999999996,44.512499999999996,52.074999999999996,46.354166666666664,41.75,54.71666666666667,37.083333333333336,0.7741935483870968,4.7935439560439566,4.478419450919451,4.512686387686387,30,1,-1.8407700194225014,2.0115412431305155
44366,53,A21,55.450943396226414,46.5188679245283,58.41320754716981,52.12264150943396,38.113207547169814,61.886792452830186,38.64716981132076,0.7571428571428571,5.063005952380952,4.648292124542125,4.847861952861953,60,1,-0.674519829611393,2.6079719106113513
44367,63,A12,54.6031746031746,52.02857142857143,55.44285714285714,54.36507936507937,48.523809523809526,59.285714285714285,33.57142857142857,0.7875,5.275058781308782,4.915213502713502,4.686406536406536,74,1,-0.14703705761863614,2.919053214031477
44369,46,A20,64.36086956521739,52.96739130434783,68.13913043478261,61.141304347826086,40.70652173913044,73.02826086956522,40.404347826086955,0.7796610169491526,5.3111547619047625,4.945096348096348,5.055904040404041,50,1,0.6201823438281038,3.9324334204946
44372,31,A24,53.122580645161285,37.358064516129026,58.36451612903225,50.403225806451616,17.79032258064516,60.748387096774195,44.78387096774193,0.96875,4.520926339285714,4.627658279220779,4.969829996392496,32,1,-1.049771826728692,1.5756415021851962
44377,35,A09,47.51714285714286,34.611428571428576,51.80571428571429,47.142857142857146,15.814285714285715,56.91428571428571,22.805714285714288,0.875,5.175572998430141,4.850527091955663,5.061251288394145,35,1,0.13041280864857505,0.7036653493624189
44382,85,A11,56.14588235294117,52.461176470588235,57.3635294117647,59.705882352941174,41.59411764705882,59.72352941176471,44.0435294117647,0.8585858585858586,5.128730158730159,4.868199578199579,5.28023569023569,90,1,0.4409120694553267,2.971340632805306
44418,77,A27,51.55974025974026,47.43766233766234,52.91688311688311,58.27922077922078,31.175324675324674,53.65584415584416,48.66233766233766,0.7403846153846154,5.142274986917844,4.608927183927184,4.8906934335505765,91,1,-0.681580373696294,2.2658591830876085
44485,75,A09,52.108,43.275999999999996,55.04133333333334,47.5,36.94,58.666666666666664,34.467999999999996,0.4411764705882353,5.301509353741497,4.835858719593659,5.276655586477015,85,1,-0.0953104397267045,2.025975335789219
44892,207,A29,47.03188405797102,38.74927536231884,49.77391304347827,45.108695652173914,29.21014492753623,52.63381642512078,33.558454106280195,0.7064846416382252,4.938225954429659,4.612604472030702,4.563902343103163,244,1,-1.515763195438079,1.2215444696340263
44893,210,A30,47.799523809523805,41.621428571428574,49.84142857142857,45.17857142857143,36.285714285714285,53.534285714285716,28.91761904761905,0.75,5.096336388537716,4.681845465252545,4.834617189595066,226,1,-0.758289947298652,1.421093546800628
44900,124,A12,58.05806451612903,52.98790322580645,59.72822580645161,58.16532258064516,45.221774193548384,62.62096774193548,43.25483870967742,0.8157894736842105,5.070535714285715,4.818191591017678,4.465290587029717,138,1,-0.7548291962474356,3.4230666058898973
44947,102,A09,52.732352941176465,39.90686274509804,57.00098039215687,49.1421568627451,26.05392156862745,59.294117647058826,43.98529411764706,0.8429752066115702,4.809852024922119,4.368272537431416,3.938497457889981,107,1,-2.485108538064076,2.016330723708151
44977,21,A18,58.542857142857144,46.17619047619047,62.65238095238095,51.785714285714285,37.76190476190476,67.26190476190476,36.438095238095244,0.8076923076923077,4.722504578754579,4.006826079903003,3.870598845598846,26,1,-3.1898858234510543,3.1952229490259403
