CO_CURSO,NT_GER,QE_I63_1,QE_I63_2,QE_I63_3,QE_I63_4,QE_I63_5,QE_I63_6,QE_I63_7,QE_I63_8,QE_I15_A,QE_I15_B,QE_I15_C,QE_I15_D,QE_I15_E,QE_I15_F
101942,35.676811594202896,0.013513513513513514,0.04054054054054054,0.16216216216216217,0.20270270270270271,0.2972972972972973,0.24324324324324326,0.04054054054054054,0.0,0.43243243243243246,0.013513513513513514,0.0945945945945946,0.20270270270270271,0.22972972972972974,0.02702702702702703
101984,44.44285714285714,0.0,0.0625,0.25,0.125,0.125,0.4375,0.0,0.0,0.5,0.1875,0.0625,0.0,0.1875,0.0625
102186,23.692857142857143,0.3333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.0,0.9333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0
102590,41.91818181818182,0.0,0.10526315789473684,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.0,0.0,0.47368421052631576,0.0,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.0
103062,42.34,0.2564102564102564,0.23076923076923078,0.1794871794871795,0.15384615384615385,0.1282051282051282,0.05128205128205128,0.0,0.0,0.6410256410256411,0.15384615384615385,0.02564102564102564,0.05128205128205128,0.1282051282051282,0.0
1032473,38.06,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0
103441,38.31333333333334,0.0,0.0625,0.0625,0.0,0.3125,0.5625,0.0,0.0,0.4375,0.0625,0.0625,0.375,0.0625,0.0
103806,32.6,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
104360,32.11176470588235,0.058823529411764705,0.0,0.0,0.058823529411764705,0.29411764705882354,0.5882352941176471,0.0,0.0,0.8235294117647058,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0
104498,25.688888888888886,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
1047907,34.689473684210526,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.2916666666666667,0.08333333333333333,0.0,0.0,0.875,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0
104836,28.308333333333334,0.0,0.0,0.0,0.16666666666666666,0.25,0.5,0.08333333333333333,0.0,0.6666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333
1050053,37.92,0.15,0.0,0.1,0.2,0.35,0.15,0.0,0.05,0.85,0.0,0.05,0.1,0.0,0.0
10515,37.06666666666667,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.0,0.0,0.8461538461538461,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0
105678,36.9,0.0,0.0,0.0625,0.0625,0.0625,0.8125,0.0,0.0,0.875,0.0,0.0625,0.0,0.0625,0.0
105728,39.33555555555555,0.0,0.0,0.010416666666666666,0.041666666666666664,0.14583333333333334,0.7916666666666666,0.010416666666666666,0.0,0.6979166666666666,0.0,0.09375,0.15625,0.041666666666666664,0.010416666666666666
1057622,41.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.0
105953,26.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1060033,44.279999999999994,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106134,48.325,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106167,36.913953488372094,0.0,0.0,0.06521739130434782,0.08695652173913043,0.17391304347826086,0.6739130434782609,0.0,0.0,0.43478260869565216,0.0,0.13043478260869565,0.1956521739130435,0.2391304347826087,0.0
106824,28.15,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0
106996,27.101052631578945,0.0,0.00980392156862745,0.029411764705882353,0.08823529411764706,0.18627450980392157,0.6862745098039216,0.0,0.0,0.6666666666666666,0.00980392156862745,0.09803921568627451,0.11764705882352941,0.06862745098039216,0.0392156862745098
1070485,31.058823529411764,0.0,0.0,0.0,0.15789473684210525,0.42105263157894735,0.42105263157894735,0.0,0.0,0.6842105263157895,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0
107360,38.31304347826087,0.038461538461538464,0.057692307692307696,0.07692307692307693,0.15384615384615385,0.21153846153846154,0.46153846153846156,0.0,0.0,0.5384615384615384,0.07692307692307693,0.09615384615384616,0.15384615384615385,0.1346153846153846,0.0
107422,32.305,0.0,0.045454545454545456,0.0,0.09090909090909091,0.36363636363636365,0.5,0.0,0.0,0.6363636363636364,0.0,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.045454545454545456
107920,24.76842105263158,0.045454545454545456,0.0,0.09090909090909091,0.22727272727272727,0.3181818181818182,0.2727272727272727,0.045454545454545456,0.0,0.8181818181818182,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0
10814,36.50909090909091,0.0,0.0,0.022222222222222223,0.08888888888888889,0.24444444444444444,0.6444444444444445,0.0,0.0,0.7111111111111111,0.0,0.2222222222222222,0.022222222222222223,0.044444444444444446,0.0
108660,29.325,0.12195121951219512,0.10975609756097561,0.1951219512195122,0.18292682926829268,0.18292682926829268,0.14634146341463414,0.036585365853658534,0.024390243902439025,0.6829268292682927,0.0975609756097561,0.06097560975609756,0.0975609756097561,0.04878048780487805,0.012195121951219513
109276,24.799999999999997,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
109476,35.171052631578945,0.025,0.0,0.025,0.15,0.15,0.625,0.025,0.0,0.7,0.0,0.05,0.15,0.05,0.05
1098645,42.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
1101244,40.29772727272727,0.0,0.019230769230769232,0.11538461538461539,0.17307692307692307,0.3269230769230769,0.34615384615384615,0.019230769230769232,0.0,0.8461538461538461,0.038461538461538464,0.0,0.07692307692307693,0.019230769230769232,0.019230769230769232
1102342,50.81808510638297,0.0,0.009900990099009901,0.019801980198019802,0.039603960396039604,0.21782178217821782,0.6732673267326733,0.039603960396039604,0.0,0.4752475247524752,0.0297029702970297,0.0297029702970297,0.26732673267326734,0.1782178217821782,0.019801980198019802
1102628,44.18490566037736,0.017241379310344827,0.05172413793103448,0.06896551724137931,0.13793103448275862,0.29310344827586204,0.41379310344827586,0.017241379310344827,0.0,0.6551724137931034,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.1724137931034483,0.0
1102636,43.334666666666664,0.012658227848101266,0.11392405063291139,0.1518987341772152,0.189873417721519,0.26582278481012656,0.25316455696202533,0.012658227848101266,0.0,0.5822784810126582,0.0379746835443038,0.02531645569620253,0.21518987341772153,0.13924050632911392,0.0
1102674,46.371428571428574,0.1388888888888889,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.2222222222222222,0.25,0.027777777777777776,0.0,0.4166666666666667,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.1388888888888889,0.0
1102774,43.77222222222222,0.0,0.0,0.047619047619047616,0.047619047619047616,0.38095238095238093,0.5238095238095238,0.0,0.0,0.5714285714285714,0.047619047619047616,0.0,0.38095238095238093,0.0,0.0
1102783,28.722727272727273,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693,0.38461538461538464,0.46153846153846156,0.0,0.0,0.46153846153846156,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.23076923076923078,0.07692307692307693
1102793,39.62,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8333333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
1102800,40.721538461538465,0.0,0.0,0.05128205128205128,0.08974358974358974,0.3333333333333333,0.46153846153846156,0.02564102564102564,0.038461538461538464,0.6282051282051282,0.01282051282051282,0.05128205128205128,0.19230769230769232,0.11538461538461539,0.0
1103034,41.018181818181816,0.0,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.8181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0
1103723,35.309090909090905,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.9130434782608695,0.0,0.0,0.34782608695652173,0.0,0.0,0.6086956521739131,0.043478260869565216,0.0
110428,36.81,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.6,0.0,0.0,0.4666666666666667,0.0,0.06666666666666667,0.26666666666666666,0.0,0.2
110528,50.4125,0.022222222222222223,0.0,0.08888888888888889,0.08888888888888889,0.28888888888888886,0.5111111111111111,0.0,0.0,0.5777777777777777,0.022222222222222223,0.044444444444444446,0.24444444444444444,0.1111111111111111,0.0
1105434,39.33,0.0,0.0,0.08333333333333333,0.25,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1106427,30.099999999999998,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.75,0.0,0.0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.0
1108692,40.093333333333334,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110926,35.44444444444444,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110974,41.983333333333334,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.8,0.0,0.1,0.05,0.05,0.0
110976,33.15909090909091,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0,0.0,0.8181818181818182,0.0,0.13636363636363635,0.045454545454545456,0.0,0.0
1110,42.41794871794872,0.0,0.024390243902439025,0.0,0.0975609756097561,0.21951219512195122,0.6341463414634146,0.0,0.024390243902439025,0.926829268292683,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0
111278,36.3,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.8,0.0,0.0,0.4666666666666667,0.0,0.2,0.13333333333333333,0.0,0.2
1113852,32.464,0.0,0.0,0.038461538461538464,0.4230769230769231,0.19230769230769232,0.34615384615384615,0.0,0.0,0.7307692307692307,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.0
1113854,29.642105263157898,0.0,0.0,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.038461538461538464,0.0,0.6923076923076923,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.0
1113886,49.3875,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.75,0.0,0.125,0.125,0.0,0.0
111476,40.71041666666667,0.02,0.02,0.08,0.08,0.26,0.52,0.02,0.0,0.68,0.0,0.14,0.06,0.12,0.0
1116093,32.22295081967213,0.0,0.014285714285714285,0.04285714285714286,0.12857142857142856,0.37142857142857144,0.4,0.02857142857142857,0.014285714285714285,0.7714285714285715,0.014285714285714285,0.1,0.04285714285714286,0.04285714285714286,0.02857142857142857
1116224,29.823529411764707,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.0,0.0,0.7777777777777778,0.0,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111
1116226,32.77777777777778,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.9090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0
1117717,32.69,0.0,0.0,0.09090909090909091,0.0,0.5454545454545454,0.36363636363636365,0.0,0.0,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0
1117890,38.86060606060607,0.0,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.2857142857142857,0.45714285714285713,0.02857142857142857,0.0,0.6857142857142857,0.02857142857142857,0.02857142857142857,0.11428571428571428,0.11428571428571428,0.02857142857142857
1118057,43.15,0.0,0.0,0.03571428571428571,0.2857142857142857,0.35714285714285715,0.32142857142857145,0.0,0.0,0.6071428571428571,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0
1118298,41.36486486486486,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.2549019607843137,0.09803921568627451,0.4117647058823529,0.9411764705882353,0.0,0.0196078431372549,0.0,0.0392156862745098,0.0
1119382,34.98810572687225,0.02148997134670487,0.011461318051575931,0.05157593123209169,0.10458452722063037,0.17765042979942694,0.2335243553008596,0.06876790830945559,0.330945558739255,0.9054441260744985,0.012893982808022923,0.0329512893982808,0.03151862464183381,0.01002865329512894,0.0071633237822349575
111980,25.976190476190474,0.033707865168539325,0.0,0.06741573033707865,0.11235955056179775,0.34831460674157305,0.38202247191011235,0.0449438202247191,0.011235955056179775,0.7415730337078652,0.033707865168539325,0.06741573033707865,0.0898876404494382,0.06741573033707865,0.0
112086,34.257894736842104,0.0,0.0,0.0,0.3,0.25,0.45,0.0,0.0,0.75,0.05,0.1,0.05,0.0,0.05
1122221,49.23157894736842,0.010752688172043012,0.03225806451612903,0.0967741935483871,0.13978494623655913,0.24731182795698925,0.46236559139784944,0.010752688172043012,0.0,0.6344086021505376,0.021505376344086023,0.06451612903225806,0.17204301075268819,0.10752688172043011,0.0
11238,34.464999999999996,0.0,0.047619047619047616,0.07142857142857142,0.11904761904761904,0.23809523809523808,0.5238095238095238,0.0,0.0,0.8809523809523809,0.0,0.07142857142857142,0.0,0.023809523809523808,0.023809523809523808
112680,50.46666666666666,0.05555555555555555,0.05555555555555555,0.07407407407407407,0.2962962962962963,0.2037037037037037,0.2962962962962963,0.018518518518518517,0.0,0.6666666666666666,0.018518518518518517,0.018518518518518517,0.16666666666666666,0.12962962962962962,0.0
1126898,41.132558139534886,0.0,0.0,0.045454545454545456,0.18181818181818182,0.25,0.5227272727272727,0.0,0.0,0.5909090909090909,0.09090909090909091,0.045454545454545456,0.1590909090909091,0.11363636363636363,0.0
1127925,41.83428571428571,0.0,0.0,0.02857142857142857,0.0,0.14285714285714285,0.8285714285714286,0.0,0.0,0.6285714285714286,0.02857142857142857,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.0
1128077,35.51315789473684,0.023809523809523808,0.16666666666666666,0.16666666666666666,0.21428571428571427,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.0,0.5238095238095238,0.0,0.07142857142857142,0.2619047619047619,0.14285714285714285,0.0
1128364,45.94666666666667,0.0,0.02702702702702703,0.13513513513513514,0.05405405405405406,0.2702702702702703,0.4864864864864865,0.0,0.02702702702702703,0.5945945945945946,0.05405405405405406,0.05405405405405406,0.13513513513513514,0.13513513513513514,0.02702702702702703
112846,38.94210526315789,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.0,0.0,0.5909090909090909,0.22727272727272727,0.0,0.18181818181818182,0.0,0.0
112893,34.785714285714285,0.022727272727272728,0.022727272727272728,0.0,0.06818181818181818,0.36363636363636365,0.4772727272727273,0.0,0.045454545454545456,0.6590909090909091,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.06818181818181818,0.0
113124,43.225,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1132918,46.145833333333336,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.3076923076923077,0.11538461538461539,0.3076923076923077,0.0,0.038461538461538464,0.5384615384615384,0.19230769230769232,0.038461538461538464,0.11538461538461539,0.11538461538461539,0.0
113293,37.105000000000004,0.08695652173913043,0.08695652173913043,0.10869565217391304,0.17391304347826086,0.2608695652173913,0.2391304347826087,0.021739130434782608,0.021739130434782608,0.6739130434782609,0.06521739130434782,0.021739130434782608,0.2391304347826087,0.0,0.0
1134235,27.991666666666664,0.04,0.0,0.08,0.12,0.36,0.32,0.04,0.04,0.96,0.0,0.0,0.04,0.0,0.0
1134546,34.980000000000004,0.0,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2
113455,32.10952380952381,0.0,0.038461538461538464,0.19230769230769232,0.15384615384615385,0.2692307692307692,0.3076923076923077,0.0,0.038461538461538464,0.8076923076923077,0.0,0.038461538461538464,0.11538461538461539,0.0,0.038461538461538464
1136142,44.54818181818182,0.023809523809523808,0.0,0.03968253968253968,0.05555555555555555,0.18253968253968253,0.6904761904761905,0.007936507936507936,0.0,0.6031746031746031,0.0,0.07936507936507936,0.11904761904761904,0.19047619047619047,0.007936507936507936
113687,32.223076923076924,0.5714285714285714,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.7142857142857143,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.0
1137717,42.62380952380953,0.0,0.0,0.0,0.08695652173913043,0.21739130434782608,0.6956521739130435,0.0,0.0,0.6521739130434783,0.0,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.0
113813,44.15,0.15384615384615385,0.07692307692307693,0.0,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.0,0.0,0.8461538461538461,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693
113937,38.733333333333334,0.0,0.1,0.1,0.0,0.5,0.2,0.1,0.0,0.8,0.0,0.1,0.1,0.0,0.0
1139692,42.96666666666667,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.29411764705882354,0.0,0.0,0.7058823529411765,0.0,0.0,0.29411764705882354,0.0,0.0
114286,43.55094339622641,0.0,0.0,0.03571428571428571,0.017857142857142856,0.125,0.8035714285714286,0.0,0.017857142857142856,0.875,0.0,0.03571428571428571,0.05357142857142857,0.03571428571428571,0.0
11452,44.507999999999996,0.0,0.0,0.04,0.10666666666666667,0.26666666666666666,0.56,0.013333333333333334,0.013333333333333334,0.5333333333333333,0.08,0.04,0.06666666666666667,0.26666666666666666,0.013333333333333334
114616,34.25,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.21428571428571427,0.5,0.0,0.0,0.6785714285714286,0.0,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.0
1148708,35.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7391304347826086,0.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.043478260869565216
114918,29.29,0.1,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.8,0.0,0.1,0.0,0.1,0.0
1152636,39.06,0.0,0.0,0.022222222222222223,0.044444444444444446,0.17777777777777778,0.7555555555555555,0.0,0.0,0.6222222222222222,0.022222222222222223,0.044444444444444446,0.2222222222222222,0.06666666666666667,0.022222222222222223
115374,39.43571428571429,0.0,0.0,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.6842105263157895,0.0,0.0,0.7894736842105263,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842
11554,47.64,0.0,0.0,0.125,0.2916666666666667,0.125,0.4166666666666667,0.041666666666666664,0.0,0.4583333333333333,0.125,0.041666666666666664,0.20833333333333334,0.125,0.041666666666666664
115582,46.63552631578948,0.07407407407407407,0.06172839506172839,0.06172839506172839,0.16049382716049382,0.2839506172839506,0.345679012345679,0.012345679012345678,0.0,0.6419753086419753,0.024691358024691357,0.04938271604938271,0.14814814814814814,0.13580246913580246,0.0
1155950,27.620754716981132,0.0,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.375,0.25,0.017857142857142856,0.0,0.9107142857142857,0.0,0.0,0.0,0.03571428571428571,0.05357142857142857
115728,42.147761194029854,0.03896103896103896,0.06493506493506493,0.16883116883116883,0.19480519480519481,0.2857142857142857,0.24675324675324675,0.0,0.0,0.6363636363636364,0.03896103896103896,0.05194805194805195,0.15584415584415584,0.11688311688311688,0.0
1159854,42.12608695652174,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.30434782608695654,0.2608695652173913,0.0,0.0,0.4782608695652174,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.2608695652173913,0.0
1160123,34.844,0.0,0.0,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.6785714285714286,0.07142857142857142,0.0,0.75,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.0,0.03571428571428571
116066,39.345454545454544,0.0,0.0,0.0,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.7692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0
1161428,33.255,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.3333333333333333,0.23809523809523808,0.0,0.0,0.7619047619047619,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
1161716,31.7625,0.0,0.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0,0.0,0.8181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
1161839,48.43,0.03225806451612903,0.03225806451612903,0.0,0.16129032258064516,0.22580645161290322,0.5483870967741935,0.0,0.0,0.45161290322580644,0.06451612903225806,0.06451612903225806,0.22580645161290322,0.1935483870967742,0.0
116432,28.5,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1164656,41.673770491803275,0.014925373134328358,0.0,0.0,0.04477611940298507,0.23880597014925373,0.6865671641791045,0.014925373134328358,0.0,0.6119402985074627,0.029850746268656716,0.014925373134328358,0.1791044776119403,0.16417910447761194,0.0
1165300,35.621875,0.0,0.06060606060606061,0.030303030303030304,0.12121212121212122,0.2727272727272727,0.48484848484848486,0.030303030303030304,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1166783,36.87,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0,0.0,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0
1167288,32.86,0.16666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116770,40.656410256410254,0.04081632653061224,0.10204081632653061,0.16326530612244897,0.08163265306122448,0.30612244897959184,0.30612244897959184,0.0,0.0,0.4489795918367347,0.04081632653061224,0.10204081632653061,0.24489795918367346,0.10204081632653061,0.061224489795918366
1167817,39.403703703703705,0.0,0.0,0.0,0.030303030303030304,0.21212121212121213,0.7575757575757576,0.0,0.0,0.6060606060606061,0.06060606060606061,0.06060606060606061,0.12121212121212122,0.15151515151515152,0.0
1167859,31.666666666666668,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0
116868,39.74166666666667,0.0,0.0,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.6071428571428571,0.0,0.0,0.6428571428571429,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.0
116870,41.36842105263158,0.0,0.0,0.1,0.1,0.45,0.3,0.0,0.05,0.65,0.0,0.05,0.1,0.2,0.0
1169186,39.78333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117022,40.705263157894734,0.0,0.0,0.0,0.047619047619047616,0.3333333333333333,0.6190476190476191,0.0,0.0,0.7142857142857143,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0
11730,38.30277777777778,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.23684210526315788,0.21052631578947367,0.39473684210526316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117500,23.450000000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117504,17.86,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117532,42.705882352941174,0.0,0.0,0.0,0.10344827586206896,0.0,0.896551724137931,0.0,0.0,0.9655172413793104,0.0,0.0,0.034482758620689655,0.0,0.0
1178662,40.9,0.022727272727272728,0.022727272727272728,0.0,0.18181818181818182,0.5,0.25,0.022727272727272728,0.0,0.5909090909090909,0.022727272727272728,0.022727272727272728,0.22727272727272727,0.11363636363636363,0.022727272727272728
118002,42.4,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.3333333333333333,0.4074074074074074,0.0,0.0,0.4444444444444444,0.1111111111111111,0.037037037037037035,0.2222222222222222,0.14814814814814814,0.037037037037037035
1181115,30.819565217391304,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.20754716981132076,0.3584905660377358,0.33962264150943394,0.0,0.0,0.6415094339622641,0.018867924528301886,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.03773584905660377
1181327,42.150000000000006,0.0,0.0,0.05,0.25,0.25,0.45,0.0,0.0,0.7,0.05,0.05,0.1,0.05,0.05
118336,39.11153846153846,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.0,0.0,0.6333333333333333,0.1,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.0
118420,45.91269841269841,0.014705882352941176,0.0,0.08823529411764706,0.11764705882352941,0.39705882352941174,0.36764705882352944,0.014705882352941176,0.0,0.6764705882352942,0.014705882352941176,0.0,0.10294117647058823,0.19117647058823528,0.014705882352941176
118468,44.695,0.05,0.05,0.1,0.15,0.3,0.35,0.0,0.0,0.45,0.05,0.1,0.2,0.15,0.05
1184949,42.425,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1185556,34.39555555555555,0.02,0.0,0.08,0.1,0.26,0.5,0.02,0.02,0.94,0.0,0.0,0.04,0.02,0.0
1186930,35.98571428571429,0.0,0.0,0.0,0.09375,0.125,0.78125,0.0,0.0,0.875,0.0,0.0,0.0625,0.03125,0.03125
1187671,31.61904761904762,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.23809523809523808,0.2857142857142857,0.09523809523809523,0.0,0.09523809523809523,0.5238095238095238,0.0,0.047619047619047616,0.23809523809523808,0.19047619047619047,0.0
1188468,33.775757575757574,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.22857142857142856,0.2571428571428571,0.2,0.02857142857142857,0.02857142857142857,0.7714285714285715,0.0,0.08571428571428572,0.11428571428571428,0.02857142857142857,0.0
118994,27.736363636363638,0.0,0.0,0.041666666666666664,0.125,0.375,0.4166666666666667,0.0,0.041666666666666664,0.75,0.08333333333333333,0.125,0.041666666666666664,0.0,0.0
1190071,34.21666666666667,0.07352941176470588,0.08823529411764706,0.029411764705882353,0.1323529411764706,0.36764705882352944,0.3088235294117647,0.0,0.0,0.5882352941176471,0.058823529411764705,0.014705882352941176,0.3088235294117647,0.029411764705882353,0.0
1190145,27.7,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0
1190311,33.38125,0.0,0.0,0.058823529411764705,0.058823529411764705,0.4117647058823529,0.47058823529411764,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705,0.0
1190440,48.260000000000005,0.0,0.0,0.0,0.08333333333333333,0.25,0.5,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,0.0,0.25,0.08333333333333333,0.0
